"Gene"	"C_0_vs_1_pval"	"C_0_vs_1_logFC"	"C_0_vs_1_pct1"	"C_0_vs_1_pct2"	"C_0_vs_1_adjpval"
"Rpl23a"	8.73379073079938e-129	0.635389256171437	0.864	0.708	1.09906022556379e-124
"Inpp5j"	1.05040950722286e-128	-2.34333822860662	0.044	0.209	1.32183532388925e-124
"Cd1d1"	9.87411020620161e-127	-2.88173223873499	0.031	0.178	1.24255802834841e-122
"Ptma"	1.39401820712875e-126	0.527978033440208	0.991	0.961	1.75423251185082e-122
"Zmynd15"	2.60556711586479e-125	1.92156928614025	0.335	0.142	3.27884565860425e-121
"Pls3"	2.94431116305671e-125	1.9733881919159	0.258	0.075	3.70512116759057e-121
"Blnk"	8.48961951956969e-125	2.96674576089953	0.162	0.022	1.06833372034265e-120
"Cyp4f18"	9.20547407436988e-125	-1.00535542220894	0.283	0.529	1.15841685751871e-120
"Cisd2"	1.53102929131405e-124	-0.987380627824034	0.329	0.56	1.9266472601896e-120
"Aprt"	2.43311686343686e-124	0.506572999792873	0.956	0.886	3.06183426094895e-120
"Igfbp4"	3.5850237371196e-124	2.37742382950184	0.231	0.061	4.51139387079131e-120
"Rnase4"	8.6056728251207e-124	1.17028378042303	0.5	0.312	1.08293786831319e-119
"Lgmn"	2.49643299374771e-123	0.580633844487461	0.924	0.776	3.14151127933212e-119
"Shisa5"	4.55726973124391e-123	-0.580492594037526	0.765	0.885	5.73486822979734e-119
"Gda"	3.01598244778725e-122	-1.07616971153931	0.342	0.555	3.79531231229547e-118
"Serpina3g"	6.90761728056362e-122	-1.92055158035456	0.073	0.254	8.69254558586126e-118
"Tpm3"	7.48513476008924e-122	-0.582941914039308	0.727	0.876	9.4192935820963e-118
"Arhgdib"	9.59487276828432e-122	-0.567834273895063	0.804	0.912	1.2074187891609e-117
"Slamf9"	4.14388708156296e-121	1.43470901315795	0.406	0.195	5.21466750343883e-117
"Serp1"	4.42926533088718e-121	-0.741627631216262	0.645	0.785	5.57378749238843e-117
"Trim30d"	1.62537658547342e-120	-1.9608778571425	0.067	0.241	2.04537389515975e-116
"H2-Q6"	1.05437026398359e-119	-0.650398861310832	0.708	0.851	1.32681954019694e-115
"Kcnn4"	1.54431377992724e-119	1.44615708740095	0.365	0.154	1.94336446066044e-115
"Rplp0"	3.93047737830255e-119	0.375752369671397	1	0.998	4.94611273285593e-115
"Rbms1"	6.49378640422362e-119	-0.659988825165512	0.677	0.828	8.171780811075e-115
"H2-T23"	7.53149348768074e-119	-0.649133016878182	0.61	0.8	9.47763140489745e-115
"Arf5"	2.11555625871276e-118	-0.468999546885091	0.889	0.944	2.66221599596414e-114
"St3gal4"	8.65796395575832e-118	-1.4635248670359	0.151	0.351	1.08951818419263e-113
"Anpep"	1.05329075174436e-117	1.52721403873349	0.312	0.113	1.32546108199511e-113
"Gm4951"	1.10821296655807e-117	-1.46015189358937	0.133	0.337	1.39457519711668e-113
"Dhrs3"	1.22762058304446e-117	1.44939315546512	0.354	0.149	1.54483774170315e-113
"Slc25a4"	3.03205540407138e-117	1.25233702451615	0.43	0.215	3.81553852048342e-113
"Antxr2"	5.29693584982331e-117	-1.59807437916624	0.12	0.312	6.66566407341765e-113
"Ifi211"	6.57796909563029e-117	-1.43020129535441	0.141	0.346	8.27771630994116e-113
"Itgb2"	1.52780720556165e-116	-0.51017982033382	0.817	0.928	1.92259258747878e-112
"Sem1"	3.38777117562359e-116	-0.354772572895077	0.985	0.994	4.26317124740473e-112
"Sp100"	4.29356511223313e-116	-1.1610912017318	0.237	0.457	5.40302233723417e-112
"Gpi1"	4.62494095910382e-116	0.558051029244724	0.965	0.893	5.82002570293624e-112
"Slfn2"	1.1392354937421e-115	-0.674516112587877	0.651	0.812	1.43361394532506e-111
"Olfml3"	1.46680763753304e-115	2.27458559968472	0.206	0.048	1.84583073107158e-111
"Taldo1"	2.01374537068354e-115	-0.603280312423897	0.757	0.869	2.53409717446817e-111
"Ier5"	6.86397164895196e-115	-0.787886095797942	0.487	0.696	8.63762192304114e-111
"Tmem173"	9.98523926373209e-115	-1.15405675087019	0.235	0.453	1.25654250894805e-110
"Ier2"	1.01808985585772e-114	-0.781463808649011	0.643	0.814	1.28116427461136e-110
"C1qbp"	1.38867487097476e-114	1.29335899106422	0.398	0.192	1.74750845763463e-110
"mt-Co1"	1.6078320509941e-114	0.537234580405982	0.995	0.999	2.02329585297097e-110
"Fabp5"	1.71520180002653e-114	1.70749040405736	0.385	0.181	2.15840994515338e-110
"Hpgds"	8.94131902481702e-114	3.32724842209259	0.135	0.015	1.12517558608297e-109
"Psme1"	9.72620868103744e-114	-0.499970539476335	0.872	0.936	1.22394610042175e-109
"Klra2"	1.6008056551698e-113	-0.983713849646385	0.314	0.538	2.01445383646567e-109
"B3gnt5"	1.5626455060455e-112	-2.51947298452457	0.031	0.169	1.96643310480766e-108
"Syngr2"	4.80669175521628e-112	-0.819050204959291	0.505	0.694	6.04874090476417e-108
"H3f3a"	2.17629052998262e-111	-0.352114691713773	0.987	0.995	2.73864400293013e-107
"Nme2"	3.51005427961002e-111	0.51326838823078	0.939	0.851	4.41705230546125e-107
"Cxcl9"	9.16820807099611e-111	-1.63961073378069	0.12	0.313	1.15372730365415e-106
"Slc7a11"	1.61466402324309e-110	-1.80378488437688	0.101	0.278	2.03189320684911e-106
"Bcar3"	3.18284774080011e-110	2.73081552341483	0.159	0.026	4.00529559702285e-106
"Lgals1"	8.00831716008164e-110	0.511122044179939	0.99	0.962	1.00776663142467e-105
"Fgr"	1.18041856135726e-109	-1.10079018107376	0.235	0.454	1.48543871761198e-105
"Il18"	2.11740561875796e-109	-1.40477194439317	0.147	0.341	2.66454323064502e-105
"Ccr5"	7.64055356866433e-109	-0.698933549409215	0.555	0.75	9.6148726108072e-105
"AI839979"	1.2652982208423e-108	-1.32318041333614	0.175	0.374	1.59225128110795e-104
"Rgs1"	5.62480701212789e-108	0.534018487686845	0.714	0.483	7.07825714406174e-104
"1600014C10Rik"	1.3076412625303e-107	-1.09827041354333	0.256	0.47	1.64553576476812e-103
"Cybb"	1.09446718156805e-106	-0.745426956329558	0.659	0.783	1.37727750128523e-102
"Rps9"	2.8100507188386e-106	0.384771631335226	0.998	0.992	3.53616782458649e-102
"Blvrb"	3.9748428532693e-106	-0.743601709860801	0.6	0.753	5.00194224655409e-102
"Bmyc"	1.57954678118189e-105	1.63541346840808	0.275	0.099	1.98770166943929e-101
"Smpdl3b"	4.47143211048809e-105	-1.29538332617158	0.202	0.394	5.62685016783822e-101
"Tnfaip3"	1.56082978362965e-104	-1.21020068663354	0.24	0.445	1.96414819971955e-100
"Fas"	1.71656294524713e-104	-1.81258538447627	0.08	0.245	2.16012281029899e-100
"Cd52"	2.18437174086965e-103	-0.4387225566622	0.933	0.975	2.74881339871037e-99
"Cxcl3"	3.0093260820112e-103	-4.26918609235556	0.047	0.168	3.78693594160289e-99
"Rtcb"	1.86433661049794e-102	1.00251867309121	0.487	0.299	2.34608119065061e-98
"Gpr137b"	1.51594011913909e-101	1.13149650901456	0.493	0.364	1.90765904592464e-97
"Eif3f"	3.97836233510447e-101	0.476660433406617	0.942	0.867	5.00637116249547e-97
"Mtss1"	4.04732313627197e-101	1.47589977649619	0.313	0.132	5.09315143468465e-97
"Prr13"	4.99743094417764e-101	-0.668976898587203	0.608	0.761	6.28876710015314e-97
"1110038B12Rik"	2.99630209415192e-100	1.05398561713806	0.496	0.305	3.77054655528078e-96
"Ifi204"	1.42866747818011e-99	-1.17933249858841	0.202	0.4	1.79783515454186e-95
"Siglec1"	7.83373773171051e-99	2.09724696752475	0.192	0.049	9.85797556158451e-95
"F5"	1.25849746674922e-98	-2.87769624847879	0.02	0.134	1.58369321215721e-94
"Orai1"	1.35981342262701e-98	-0.847214765291172	0.347	0.561	1.71118921103383e-94
"0610012G03Rik"	2.67207360495887e-98	0.878603160096539	0.524	0.358	3.36253742448025e-94
"Gm9733"	3.36450823617829e-98	-2.27938434606003	0.041	0.172	4.23389716440676e-94
"Tmem51"	6.83817665507554e-98	-1.03847950754667	0.225	0.431	8.60516150274706e-94
"Bnip3"	7.24580584224303e-98	0.904967282395784	0.679	0.504	9.11812207187863e-94
"Slc6a8"	1.11047926510749e-97	1.7592271010202	0.235	0.077	1.39742710721126e-93
"Fam49b"	3.75946986040635e-97	-0.594138485322112	0.696	0.814	4.73091687233535e-93
"Ctla2a"	5.9253172180658e-96	2.58225367267563	0.147	0.026	7.45641918721401e-92
"Dhx58"	1.11574447363069e-95	-1.34516673967635	0.127	0.307	1.40405284561686e-91
"Eef1g"	2.0108335783255e-95	0.69636445055659	0.705	0.545	2.53043297496481e-91
"Il18bp"	3.11469431871641e-95	-0.857261298343792	0.248	0.459	3.91953133067274e-91
"Sptssa"	1.04017391085371e-94	0.927558085808695	0.514	0.346	1.30895484941831e-90
"Themis2"	1.14714337329362e-94	-1.20104675493494	0.185	0.375	1.44356522095269e-90
"Bsg"	1.51188162997398e-94	0.617341056889972	0.918	0.832	1.90255184315925e-90
"mt-Nd1"	2.06491423672149e-94	0.550106194577464	0.869	0.859	2.59848807549032e-90
"Osbpl9"	2.26222542393977e-94	-0.755697759404768	0.44	0.637	2.8467844734858e-90
"Camk1"	4.28166809050158e-94	1.02667978345085	0.455	0.296	5.38805112508718e-90
"Uck2"	4.6129441792512e-94	-1.27427737756519	0.164	0.349	5.8049289551697e-90
"Cd14"	7.78167052088463e-94	-0.686293186059056	0.896	0.934	9.79245418348122e-90
"F11r"	1.4655435424305e-93	-1.25090484830985	0.157	0.342	1.84423999379455e-89
"Nfkbie"	2.98288071029871e-93	-1.15138021614449	0.177	0.369	3.7536570858399e-89
"Gng10"	7.600339457042e-93	-0.62351455038058	0.587	0.751	9.56426717274165e-89
"Rnf213"	8.84747664482334e-93	-1.09428045111441	0.203	0.4	1.11336646098457e-88
"Parp14"	1.03508115016625e-92	-1.03994158474979	0.23	0.429	1.30254611936921e-88
"Mxd1"	3.42343561844334e-92	-1.12526752798767	0.179	0.371	4.3080513822491e-88
"Slfn5"	3.85095227464465e-92	-1.34218418987224	0.145	0.324	4.84603834241283e-88
"Anxa6"	8.57792867784673e-92	-0.946358204816878	0.281	0.478	1.07944654482023e-87
"Basp1"	2.44928643313394e-91	0.773722344423182	0.691	0.507	3.08218204745575e-87
"Gpr132"	4.28479259941931e-91	-1.32767135840914	0.135	0.31	5.39198300710926e-87
"Rab32"	2.48966291112338e-90	-0.903609565317762	0.295	0.493	3.13299180735766e-86
"Parp12"	3.00311284442647e-90	-1.20599984379416	0.16	0.342	3.77911720342627e-86
"Lmnb1"	3.44954617419606e-90	-1.15618890180821	0.2	0.388	4.34090890560832e-86
"Ctsz"	3.81613531758741e-90	0.427146333040972	0.982	0.969	4.80222468365199e-86
"March1"	5.164878339721e-90	-1.16417891993822	0.184	0.368	6.49948290270491e-86
"Ctsh"	5.74980397297523e-90	-0.490429427605531	0.768	0.887	7.23555331959202e-86
"Cd80"	7.15298271904614e-90	-1.51194203160222	0.092	0.251	9.00131345364766e-86
"Cdk2ap2"	1.52276239096193e-89	-0.74907175975014	0.466	0.647	1.91624419278649e-85
"Lrp10"	2.71056260992551e-89	-0.73753445389716	0.43	0.619	3.41097198833026e-85
"Plgrkt"	2.73596635333957e-89	-0.96303503031084	0.284	0.471	3.44294005904252e-85
"Snx18"	8.72110315850253e-89	-0.8436121210535	0.368	0.564	1.09746362146596e-84
"Clec4d"	9.82054211625816e-89	-0.617680413108247	0.686	0.817	1.23581701990993e-84
"Plp2"	2.23579615752258e-88	0.623801858067443	0.774	0.636	2.81352588462641e-84
"Angptl2"	2.65413969765596e-88	3.7985823748108	0.096	0.008	3.33996939553025e-84
"Pomp"	3.69683312824763e-88	-0.508821373898147	0.749	0.859	4.65209480858682e-84
"Naaa"	5.60947756015881e-88	-1.18271934844268	0.21	0.388	7.05896656170385e-84
"Gpr183"	7.85891564947901e-88	1.74139964781529	0.219	0.072	9.88965945330438e-84
"Gng5"	7.92301215285287e-88	0.346817979063772	0.995	0.992	9.97031849315005e-84
"Vkorc1"	1.04939117446625e-87	1.20053437086955	0.342	0.163	1.32055385394833e-83
"Apoe"	1.08160149654569e-87	0.695110339592934	0.898	0.779	1.36108732325309e-83
"Pdpn"	1.22436347633249e-86	0.434673257565431	0.606	0.397	1.54073899861681e-82
"E230016K23Rik"	1.67339043943486e-86	-2.96934688669256	0.016	0.114	2.10579452898483e-82
"Apbb2"	2.07822208322568e-86	3.74811941950242	0.094	0.007	2.61523466953119e-82
"Vat1"	2.09314160142752e-86	0.876824389082347	0.553	0.379	2.6340093912364e-82
"Slfn4"	2.77051819256137e-86	-1.21467950350096	0.154	0.332	3.48642009351923e-82
"Snx10"	4.37187512357242e-86	-0.922015248988935	0.288	0.476	5.50156765550353e-82
"Klf13"	4.77971909075236e-86	-0.774917462582318	0.38	0.578	6.01479850380277e-82
"Psmd8"	5.8641721464671e-85	0.744882663372658	0.773	0.69	7.37947422911419e-81
"H2-Q1"	6.9640093278445e-85	-0.632179678933347	0.533	0.709	8.76350933815952e-81
"Tpt1"	8.47113954974172e-85	0.316936418495634	1	1	1.0660082009395e-80
"Itgb5"	1.0187472126194e-84	1.04683428761317	0.419	0.245	1.28199149236025e-80
"Htra3"	1.20209384933578e-84	1.78011442672482	0.188	0.054	1.51271490000414e-80
"Lcp2"	2.77361042437864e-84	-0.856905143391617	0.329	0.519	3.49031135803808e-80
"Stmn1"	4.51369340936463e-84	2.65167015328937	0.148	0.036	5.68003178634445e-80
"Plekho1"	7.13923595949876e-84	0.866205307511741	0.543	0.371	8.98401453143324e-80
"Dram1"	8.24619970956641e-84	-1.20760133708081	0.163	0.335	1.03770177145184e-79
"Lhfpl2"	1.35671197953668e-83	1.61742527847905	0.247	0.097	1.70728635504896e-79
"Tfec"	5.91508681463551e-83	-1.61084284957163	0.076	0.219	7.44354524753733e-79
"Serpina3f"	6.08948876987413e-83	-2.20517404262664	0.035	0.15	7.66301266800961e-79
"Pnp"	1.28661288689416e-82	-0.763563228795591	0.469	0.632	1.61907365686761e-78
"Ndufv3"	1.96557329077196e-82	0.53581510009797	0.794	0.666	2.47347742910743e-78
"Trem1"	2.25478190990301e-82	-0.978787650312417	0.291	0.476	2.83741755542195e-78
"Pxn"	5.07474154252254e-82	-0.849375924891891	0.295	0.486	6.38605475711036e-78
"N4bp1"	1.09775569690283e-81	-1.031407589196	0.205	0.387	1.38141576898252e-77
"Rab20"	1.75182176769864e-81	-0.878212327532917	0.304	0.49	2.20449251247197e-77
"Fam162a"	3.18162669218352e-81	0.70094999670318	0.652	0.466	4.00375902944374e-77
"Gas5"	4.07945105867036e-81	0.94699399791638	0.503	0.34	5.13358121223079e-77
"Tppp3"	4.73610527083328e-81	-1.95350418497372	0.073	0.202	5.9599148728166e-77
"Mvp"	5.23136225533133e-81	-0.768495461197673	0.339	0.535	6.58314626210895e-77
"Plin2"	5.85372092414482e-81	-0.409319932495872	0.837	0.93	7.36632241094384e-77
"Prdx5"	5.85607854012377e-81	-0.393812243488624	0.987	0.995	7.36928923489175e-77
"Ly6g"	8.56015462991463e-81	-5.2720795454368	0.002	0.07	1.07720985862846e-76
"Relt"	1.279094417248e-80	-1.66520311531676	0.066	0.201	1.60961241466489e-76
"Igfbp6"	3.00295501385524e-80	-1.78287464288454	0.061	0.191	3.77891858943543e-76
"Gmfg"	3.22145541470294e-80	-0.589505638776711	0.561	0.723	4.05387949386218e-76
"Skap2"	4.73271131080934e-80	-0.743890693187701	0.378	0.566	5.95564391352247e-76
"Casp1"	5.39600046149179e-80	-0.942533988625176	0.25	0.434	6.79032698074127e-76
"Cd44"	1.28332935413467e-79	-0.640459975030395	0.575	0.724	1.61494165924306e-75
"Zfp36l1"	1.38580761570142e-79	-0.692910359428329	0.57	0.726	1.74390030359867e-75
"Gm4841"	3.01174898356727e-79	-3.83148591477006	0.006	0.081	3.78998492092105e-75
"Fosl2"	3.88693469240634e-79	-0.76128803037382	0.342	0.538	4.89131861692414e-75
"Ciita"	3.95884644511716e-79	-1.68821016118019	0.065	0.198	4.98181236653543e-75
"Chil3"	4.04846096752447e-79	-2.29855525190621	0.017	0.111	5.0945832815328e-75
"Ctla2b"	5.00676438484258e-79	1.37332024596914	0.295	0.14	6.3005123018859e-75
"Ccnd3"	8.55826643874891e-79	-0.816128638208429	0.344	0.53	1.07697224865216e-74
"Tmem171"	1.14303726149276e-78	1.70286473851076	0.2	0.067	1.43839808986249e-74
"Klf3"	3.06457242603265e-78	-1.0545658696551	0.203	0.376	3.85645794091949e-74
"Arhgap22"	4.50289201900653e-78	1.73773493735462	0.188	0.058	5.66643931671782e-74
"Cmklr1"	4.60635223311884e-78	-0.935065886443681	0.248	0.429	5.79663365015674e-74
"Eef1d"	4.88664862480582e-78	0.611716300060929	0.69	0.534	6.14935862945565e-74
"Bcl2a1b"	1.66680949456719e-77	0.590769788930349	0.645	0.449	2.09751306796335e-73
"Ethe1"	1.84350535072552e-77	-0.944393755567011	0.251	0.421	2.319867133353e-73
"Hck"	1.8993552320204e-77	-0.724320939702563	0.382	0.572	2.39014862397447e-73
"Ncf2"	1.99740693127197e-77	-0.573500093569764	0.589	0.735	2.51353688231265e-73
"Lrrk2"	7.25313790746603e-77	-1.86726247709659	0.057	0.18	9.12734874275526e-73
"Vdac1"	7.30865841081e-77	0.680541787812383	0.69	0.556	9.1972157441633e-73
"Folr2"	8.49053724735328e-77	0.736245319214131	0.406	0.222	1.06844920720694e-72
"Gm26532"	1.01344452433041e-76	-0.871306679171518	0.293	0.481	1.27531858941739e-72
"mt-Nd2"	1.11633620873409e-76	0.53692562227428	0.833	0.78	1.40479748507098e-72
"Tgfbr2"	2.6219134378122e-76	1.11185111534775	0.343	0.184	3.29941587014288e-72
"Scamp5"	3.16434677710806e-76	2.65865779212609	0.11	0.017	3.98201398431278e-72
"Pfdn5"	5.24204242194801e-76	0.384419193512421	0.957	0.903	6.59658618377938e-72
"Pkib"	5.98433580800799e-76	-0.948229922193413	0.24	0.417	7.53068818079726e-72
"Cdk18"	6.01029750866246e-76	3.57521325996796	0.086	0.008	7.56335838490084e-72
"Rac2"	7.8222447077009e-76	-0.471763183959661	0.744	0.85	9.84351274017082e-72
"Psma7"	9.34520274816638e-76	-0.439481421589353	0.815	0.883	1.17600031382926e-71
"Klrk1"	1.10790609064191e-75	-1.459566503019	0.092	0.234	1.39418902446378e-71
"Gna12"	1.65887523741505e-75	1.26822985435614	0.281	0.126	2.0875285987631e-71
"Serpinb2"	1.65925248168927e-75	-3.67004660782959	0.005	0.075	2.08800332295777e-71
"Nav2"	1.7614870644281e-75	3.09059489179387	0.098	0.012	2.21665532187632e-71
"Arhgdia"	6.19976589776618e-75	0.389096071842328	0.933	0.879	7.80178540574896e-71
"Gsdmd"	1.22176517786715e-74	-0.844577311391665	0.293	0.471	1.53746929982803e-70
"Dusp4"	1.34490633180597e-74	1.95369869073903	0.191	0.067	1.69243012794463e-70
"Ncl"	1.69246373751118e-74	0.863448891387846	0.483	0.327	2.12979636728407e-70
"Pebp1"	1.95411771354198e-74	0.642099766313906	0.648	0.505	2.45906173072123e-70
"Ctsa"	7.97499908457553e-74	0.505396573101629	0.932	0.895	1.00357388480298e-69
"Casp3"	9.45748271310852e-74	-1.36303888230531	0.101	0.244	1.19012962461758e-69
"Aopep"	1.78613500566439e-73	0.868791751966137	0.498	0.375	2.24767229112807e-69
"Nos2"	1.99251027700267e-73	-1.33793899989737	0.216	0.327	2.50737493258016e-69
"Ccl24"	3.01556671610128e-73	-3.00808792223762	0.03	0.128	3.79478915554185e-69
"2410006H16Rik"	4.18033551158501e-73	0.817719601970309	0.618	0.487	5.26053420777858e-69
"Nupr1"	5.46213354604812e-73	-0.863193778168264	0.374	0.552	6.87354885434696e-69
"Rap1a"	6.21750058315635e-73	-0.495266867318771	0.689	0.798	7.82410273384396e-69
"Ets2"	6.52938434947813e-73	-0.736469174936205	0.398	0.573	8.21657726538328e-69
"Cox4i1"	7.02948224945464e-73	0.302445234675617	0.988	0.966	8.84590046271372e-69
"Ms4a6b"	7.06088870573653e-73	-0.555603490044973	0.601	0.757	8.88542234729885e-69
"Grn"	9.19862548038295e-73	0.412395311495735	0.96	0.943	1.15755503045139e-68
"Gm15056"	1.2255150840551e-72	-2.48278145940585	0.043	0.152	1.54218818177493e-68
"Tomm20"	1.30792286881718e-72	0.586536180860734	0.696	0.563	1.64589013811954e-68
"Ptpn6"	1.5276200173223e-72	-0.62991247597163	0.437	0.624	1.92235702979838e-68
"Mirt2"	2.14008844518308e-72	-1.80596934374477	0.048	0.164	2.69308729941839e-68
"Rap2c"	2.20433381790653e-72	-1.23028435169078	0.129	0.279	2.77393367645358e-68
"mt-Co3"	2.77860827784283e-72	0.467982678238853	0.986	0.996	3.49660065683741e-68
"Tmem154"	2.82389841772446e-72	-2.62783842283569	0.017	0.104	3.55359376886446e-68
"Tubb5"	4.24752733924596e-72	0.589937872691495	0.855	0.766	5.34508840370712e-68
"Sgms2"	5.75174798206968e-72	-1.43968779102966	0.08	0.215	7.23799966063649e-68
"Abhd12"	9.7810331408672e-72	0.869852514837104	0.428	0.279	1.23084521044673e-67
"Ms4a4b"	1.21303915925322e-71	-3.0202397256715	0.015	0.097	1.52648847800425e-67
"Trim30a"	1.27907970032461e-71	-1.08883577173985	0.17	0.331	1.60959389488849e-67
"Tmem37"	1.77412731689802e-71	0.989002949794982	0.43	0.277	2.23256181558447e-67
"Psmb10"	2.37347309239884e-71	-0.66913765637467	0.465	0.635	2.9867785394747e-67
"Rps18"	2.77533945655248e-71	0.892534008516282	0.433	0.275	3.49248717212565e-67
"Osm"	2.77882392155656e-71	-1.01295337790084	0.254	0.42	3.49687202288677e-67
"Ywhaz"	3.19984049528908e-71	-0.491301839976688	0.725	0.833	4.02667927927178e-67
"Erp29"	3.77329815101866e-71	0.462504451452895	0.859	0.766	4.74831839324189e-67
"mt-Nd5"	3.82180757356856e-71	0.53407520802506	0.785	0.708	4.80936265057867e-67
"Naa50"	4.20452391158095e-71	1.09337809929513	0.373	0.239	5.29097289033347e-67
"Slc31a1"	5.14976152773334e-71	-0.768327363123463	0.337	0.515	6.48045990649964e-67
"Slco2b1"	5.33363574360356e-71	3.72967266529064	0.073	0.005	6.71184721975072e-67
"Abracl"	6.45100499030932e-71	-0.5510381021009	0.605	0.74	8.11794467980525e-67
"Gpr34"	2.6428736350737e-70	3.34904202813201	0.086	0.01	3.32579218237674e-66
"Ndel1"	2.65280834296428e-70	-0.818952510902088	0.306	0.477	3.33829401878625e-66
"Hgsnat"	2.733758625376e-70	-1.03702071226419	0.206	0.364	3.44016185417316e-66
"Ctsb"	4.61350194924651e-70	0.439725338329608	0.992	0.991	5.8056308529318e-66
"Rspo1"	4.91795213191339e-70	-3.39198039094779	0.008	0.08	6.18875096279981e-66
"Sh3glb1"	7.13301434867666e-70	0.447722745859136	0.918	0.858	8.97618525637471e-66
"Slc28a2"	9.36672023769552e-70	-1.35956965122877	0.108	0.247	1.1787080747116e-65
"Lap3"	2.65906758754115e-69	-1.0012972375836	0.235	0.388	3.34617065216179e-65
"Slc7a2"	5.33577418380742e-69	1.42302263304534	0.249	0.107	6.71453823290325e-65
"Arhgef37"	8.80107208307957e-69	-3.06557849687024	0.011	0.087	1.10752691093473e-64
"Casp4"	9.48914060256775e-69	-1.0965967031791	0.16	0.315	1.19411345342713e-64
"Pgam1"	1.86321887499485e-68	0.381677421970684	0.966	0.918	2.34467463229352e-64
"Atf4"	1.96192939481949e-68	0.911111871294839	0.548	0.456	2.46889195044084e-64
"Cacna1d"	2.12203612559845e-68	-1.38803891550383	0.115	0.246	2.67037026045309e-64
"Sdc4"	2.43023436370483e-68	-0.710016232633578	0.52	0.639	3.05820692328615e-64
"Cycs"	2.57918866905863e-68	-0.534311399241334	0.742	0.834	3.24565102114338e-64
"Stx11"	4.18033169441077e-68	-1.07204895938728	0.113	0.255	5.26052940424652e-64
"Pgls"	1.04978868321518e-67	0.577046724364877	0.663	0.539	1.32105407895799e-63
"Dgat2"	1.46531787171778e-67	-1.79116309323917	0.058	0.171	1.84395600976965e-63
"Pstpip2"	7.31228218207317e-67	-1.24347312344732	0.118	0.256	9.20177589792087e-63
"Peli1"	7.53800049567298e-67	-0.851720377232893	0.236	0.407	9.48581982375487e-63
"C1galt1c1"	7.63451962021556e-67	-1.24139575657467	0.129	0.264	9.60727949007926e-63
"Pgk1"	1.13286440368102e-66	0.434744977768587	0.955	0.897	1.4255965655922e-62
